[2026-05-20T13:43:06] server start port=8787 root=H:\FDTD outcome\struct\群论_struct
[2026-05-20T16:30:17] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:30:28] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:30:28] "GET /api/v2/mode-relay?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:30:30] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:30:34] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T16:30:34] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T16:30:42] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:30:50] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T16:30:50] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:30:51] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:31:43] "POST /api/v2/controller/preview HTTP/1.1" 200 -
[2026-05-20T16:31:56] "POST /api/v2/controller/start HTTP/1.1" 200 -
[2026-05-20T16:31:56] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:31:56] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:31:58] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:31:58] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:31:59] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:31:59] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:01] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:01] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:03] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:03] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:04] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:04] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:06] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:06] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:07] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:07] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:09] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:09] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:10] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:10] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:12] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:12] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:13] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:13] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:15] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:15] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:16] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:16] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:18] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:18] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:19] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:19] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:21] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:21] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:22] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:22] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:24] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:24] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:25] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:25] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:27] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:27] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:28] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:28] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:30] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:30] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:31] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:31] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:33] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:33] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:34] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:34] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:36] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:36] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:37] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:37] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:39] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:39] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:40] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:40] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:42] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:42] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:43] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:43] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:45] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:45] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:47] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:47] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:48] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:48] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:50] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:50] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:51] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:51] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:53] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:53] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:54] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:54] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:55] "POST /api/v2/jobs/job_20260520_163156_356a19/stop HTTP/1.1" 200 -
[2026-05-20T16:32:56] "GET /api/v2/jobs/job_20260520_163156_356a19 HTTP/1.1" 200 -
[2026-05-20T16:32:56] "GET /api/v2/jobs/job_20260520_163156_356a19/log HTTP/1.1" 200 -
[2026-05-20T16:32:56] "GET /api/v2/cache/changes?since=2026-05-20T16%3A31%3A56 HTTP/1.1" 200 -
[2026-05-20T16:32:56] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-20T16:32:56] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:33:03] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:33:03] "GET /api/v2/diagnostics/run/run_full_2026%E5%B9%B45%E6%9C%887%E6%97%A5_15%E6%97%B647%E5%88%8613%E7%A7%92_2c913282 HTTP/1.1" 200 -
[2026-05-20T16:33:03] "GET /api/v2/diagnostics/quality?run_id=run_full_2026%E5%B9%B45%E6%9C%887%E6%97%A5_15%E6%97%B647%E5%88%8613%E7%A7%92_2c913282 HTTP/1.1" 200 -
[2026-05-20T16:33:03] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:33:08] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T16:33:08] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%887%E6%97%A5_15%E6%97%B647%E5%88%8613%E7%A7%92_2c913282 HTTP/1.1" 200 -
[2026-05-20T16:33:09] "GET /api/v2/runs/run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-20T16:33:10] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:33:11] "GET /api/v2/runs/run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-20T16:33:12] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:33:12] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:33:15] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_16%E6%97%B618%E5%88%8658%E7%A7%92_7a18fb1b HTTP/1.1" 200 -
[2026-05-20T16:33:16] "GET /api/v2/runs/run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:33:25] "GET /api/v2/files/preview?path=C6%E5%AF%B9%E7%A7%B0%E7%BB%93%E6%9E%84%5C%E5%85%AD%E6%9F%B1%E7%8E%AF%5Cresults%5C%E4%BA%A4%E6%9B%BF%E4%B8%A4%E7%BB%84%E6%9F%B1%E5%AD%90%E6%89%B0%E5%8A%A8%5Crun_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92%5C00_scan_plan%5Cscan_points.csv HTTP/1.1" 200 -
[2026-05-20T16:33:25] "GET /api/v2/files/preview?path=C6%E5%AF%B9%E7%A7%B0%E7%BB%93%E6%9E%84%5C%E5%85%AD%E6%9F%B1%E7%8E%AF%5Cresults%5C%E4%BA%A4%E6%9B%BF%E4%B8%A4%E7%BB%84%E6%9F%B1%E5%AD%90%E6%89%B0%E5%8A%A8%5Crun_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92%5C00_scan_plan%5Cscan_points.csv HTTP/1.1" 200 -
[2026-05-20T16:33:25] "GET /api/v2/files/preview?path=C6%E5%AF%B9%E7%A7%B0%E7%BB%93%E6%9E%84%5C%E5%85%AD%E6%9F%B1%E7%8E%AF%5Cresults%5C%E4%BA%A4%E6%9B%BF%E4%B8%A4%E7%BB%84%E6%9F%B1%E5%AD%90%E6%89%B0%E5%8A%A8%5Crun_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92%5C00_scan_plan%5Cscan_points.csv HTTP/1.1" 200 -
[2026-05-20T16:33:26] "GET /api/v2/files/preview?path=C6%E5%AF%B9%E7%A7%B0%E7%BB%93%E6%9E%84%5C%E5%85%AD%E6%9F%B1%E7%8E%AF%5Cresults%5C%E4%BA%A4%E6%9B%BF%E4%B8%A4%E7%BB%84%E6%9F%B1%E5%AD%90%E6%89%B0%E5%8A%A8%5Crun_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92%5C12_analysis_summary%5Cranking_notch.csv HTTP/1.1" 200 -
[2026-05-20T16:33:26] "GET /api/v2/files/preview?path=C6%E5%AF%B9%E7%A7%B0%E7%BB%93%E6%9E%84%5C%E5%85%AD%E6%9F%B1%E7%8E%AF%5Cresults%5C%E4%BA%A4%E6%9B%BF%E4%B8%A4%E7%BB%84%E6%9F%B1%E5%AD%90%E6%89%B0%E5%8A%A8%5Crun_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92%5C12_analysis_summary%5Cranking_notch.csv HTTP/1.1" 200 -
[2026-05-20T16:33:26] "GET /api/v2/files/preview?path=C6%E5%AF%B9%E7%A7%B0%E7%BB%93%E6%9E%84%5C%E5%85%AD%E6%9F%B1%E7%8E%AF%5Cresults%5C%E4%BA%A4%E6%9B%BF%E4%B8%A4%E7%BB%84%E6%9F%B1%E5%AD%90%E6%89%B0%E5%8A%A8%5Crun_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92%5C12_analysis_summary%5Cranking_notch.csv HTTP/1.1" 200 -
[2026-05-20T16:34:01] "GET /api/v2/runs/run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-20T16:34:02] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:34:02] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_10%E6%97%B608%E5%88%8654%E7%A7%92_50c83895 HTTP/1.1" 200 -
[2026-05-20T16:34:03] "GET /api/v2/runs/run_test_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B631%E5%88%8658%E7%A7%92_cd277010 HTTP/1.1" 200 -
[2026-05-20T16:35:41] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:36:57] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:36:57] "GET /api/v2/mode-relay?run_id=run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:36:57] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:36:57] "GET /api/v2/diagnostics/run/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:36:57] "GET /api/v2/diagnostics/quality?run_id=run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:36:57] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:36:59] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T16:36:59] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:37:01] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:37:03] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T16:37:03] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:44:56] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:45:02] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:45:38] "GET /api/v2/scripts?page=1&page_size=100&query= HTTP/1.1" 200 -
[2026-05-20T16:45:38] "GET /api/v2/runs?page=1&page_size=80&query= HTTP/1.1" 200 -
[2026-05-20T16:45:38] "GET /api/v2/runs/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:48:00] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:48:09] "GET /api/v2/diagnostics/run/run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:48:09] "GET /api/v2/diagnostics/quality?run_id=run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:48:09] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:48:17] "GET /api/v2/diagnostics/trend?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:48:55] "GET /api/v2/runs?page=1&page_size=50&query= HTTP/1.1" 200 -
[2026-05-20T16:48:55] "GET /api/v2/mode-relay?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:48:59] "GET /api/v2/mode-relay/heatmap?run_id=run_full_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_15%E6%97%B655%E5%88%8608%E7%A7%92_69b83999 HTTP/1.1" 200 -
[2026-05-20T16:49:02] "GET /api/v2/mode-relay?run_id=run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:49:03] "GET /api/v2/mode-relay/heatmap?run_id=run_preview_2026%E5%B9%B45%E6%9C%8820%E6%97%A5_16%E6%97%B614%E5%88%8639%E7%A7%92_dbce37b3 HTTP/1.1" 200 -
[2026-05-20T16:49:06] "GET /api/v2/mode-relay?run_id=run_preview_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_10%E6%97%B608%E5%88%8654%E7%A7%92_50c83895 HTTP/1.1" 200 -
[2026-05-20T16:49:06] "GET /api/v2/mode-relay/heatmap?run_id=run_preview_2026%E5%B9%B45%E6%9C%8819%E6%97%A5_10%E6%97%B608%E5%88%8654%E7%A7%92_50c83895 HTTP/1.1" 200 -
[2026-05-20T16:49:48] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-20T16:49:58] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T16:49:58] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T16:50:02] "POST /api/v2/supplement/create-package HTTP/1.1" 200 -
[2026-05-20T16:50:02] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-20T16:50:04] "GET /api/v2/supplement/missing HTTP/1.1" 200 -
[2026-05-20T16:50:04] "GET /api/v2/supplement/packages HTTP/1.1" 200 -
[2026-05-21T18:25:45] server start port=8787 root=H:\FDTD outcome\struct\群论_struct
[2026-05-21T18:25:58] "GET / HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/css/tokens.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/css/base.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/css/shell.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/css/components.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/css/pages.css?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/js/app.js?v=20260521a HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/js/api.js HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /assets/js/charts.js HTTP/1.1" 200 -
[2026-05-21T18:25:58] "GET /api/v2/bootstrap HTTP/1.1" 200 -
[2026-05-21T18:25:58] "POST /api/v2/preload/start HTTP/1.1" 200 -
[2026-05-21T18:25:59] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:25:59] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:25:59] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:25:59] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:26:00] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:01] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:01] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:01] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:26:01] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:01] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:26:01] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=script_registry&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=quality HTTP/1.1" 200 -
[2026-05-21T18:26:02] "GET /api/v2/cache/chunk?name=resources&page=1&page_size=100 HTTP/1.1" 200 -
[2026-05-21T18:26:03] "GET /api/v2/preload/next?kind=run_details&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:03] "GET /api/v2/preload/next?kind=spectra&limit=4 HTTP/1.1" 200 -
[2026-05-21T18:26:03] "GET /api/v2/cache/chunk?name=run_index&page=1&page_size=50 HTTP/1.1" 200 -
